year_month,state,district,pincode,risk_category,risk_reason,anomaly_score,total_activity,trend_status,policy_recommendation
2025-12,west bengal,nadia,741245,HIGH,No specific concerns,-0.036085103761044124,1398.0,STABLE,Plan for increased update demand in 3-5 years
2025-05,karnataka,bagalkot,587103,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03607467887566962,799.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,uttar pradesh,maharajganj,273163,HIGH,Sharp decline in activity (>30% drop),-0.03606205215670122,1329.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,chhattisgarh,bilaspur,495442,HIGH,No specific concerns,-0.03605980780861928,1584.0,STABLE,Maintain current service levels; can serve as model regions
2025-11,jharkhand,dumka,814151,HIGH,Unusual activity spike (>50% increase),-0.0360583037917005,1776.0,SURGING,Maintain current service levels; can serve as model regions
2025-04,haryana,panchkula,134116,HIGH,No new enrollments recorded,-0.036054151944162505,995.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,delhi,central delhi,110005,HIGH,Unusual activity spike (>50% increase),-0.036053168247045964,1691.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,telangana,medchal-malkajgiri,500010,HIGH,Unusual activity spike (>50% increase),-0.0360522564544975,1301.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,madhya pradesh,shivpuri,473995,HIGH,Unusual activity spike (>50% increase),-0.036035490521002744,2270.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,assam,kamrup metro,781013,HIGH,Activity significantly below district average; No biometric updates recorded; Sharp decline in activity (>30% drop),-0.03603428786259666,3.0,DECLINING,Plan for increased update demand in 3-5 years
2025-10,assam,kamrup,781037,HIGH,Activity significantly below district average; No biometric updates recorded; Sharp decline in activity (>30% drop),-0.03603428786259666,3.0,DECLINING,Plan for increased update demand in 3-5 years
2025-05,west bengal,murshidabad,742136,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03603355786202367,1058.0,SURGING,Focus on maintaining biometric update infrastructure
2025-10,uttar pradesh,azamgarh,276404,HIGH,Sharp decline in activity (>30% drop),-0.03602298770708834,1376.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,agra,283102,HIGH,Unusual activity spike (>50% increase),-0.0360207614465583,1739.0,SURGING,Maintain current service levels; can serve as model regions
2025-06,west bengal,cooch behar,736135,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03602023699480983,964.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,karnataka,bengaluru,560062,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03601237334941443,1060.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,bihar,west champaran,845103,HIGH,No specific concerns,-0.03599519220300107,2263.0,STABLE,Maintain current service levels; can serve as model regions
2025-04,karnataka,bengaluru,560085,HIGH,No new enrollments recorded,-0.035993962272096836,1109.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,uttar pradesh,lucknow,226010,HIGH,Unusual activity spike (>50% increase),-0.03599110660616045,1765.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,rajasthan,barmer,344037,HIGH,Unusual activity spike (>50% increase),-0.03598999067509978,1394.0,SURGING,Plan for increased update demand in 3-5 years
2025-06,maharashtra,pune,411045,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035989811909376,892.0,SURGING,Focus on maintaining biometric update infrastructure
2025-03,himachal pradesh,shimla,171210,HIGH,No new enrollments recorded,-0.035989612838521534,825.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-09,nagaland,zunheboto,798620,HIGH,Unusual activity spike (>50% increase),-0.03598518794246974,1198.0,SURGING,Plan for increased update demand in 3-5 years
2025-11,west bengal,purba bardhaman,713160,HIGH,Activity significantly below district average; Unusual activity spike (>50% increase),-0.03598443722382638,9.0,SURGING,Plan for increased update demand in 3-5 years
2025-12,maharashtra,nashik,422215,HIGH,Sharp decline in activity (>30% drop),-0.03598318392033972,1358.0,DECLINING,Maintain current service levels; can serve as model regions
2025-11,punjab,patiala,140401,HIGH,No specific concerns,-0.035983092094380664,2087.0,STABLE,Maintain current service levels; can serve as model regions
2025-09,delhi,north delhi,110007,HIGH,Unusual activity spike (>50% increase),-0.035981056985722515,2125.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,amravati,444602,HIGH,No specific concerns,-0.03597611203296336,1958.0,STABLE,Maintain current service levels; can serve as model regions
2025-06,andhra pradesh,srikakulam,532312,HIGH,No new enrollments recorded,-0.03597452724823191,1107.0,UNUSUAL,Focus on maintaining biometric update infrastructure
2025-12,delhi,north east delhi,110032,HIGH,No specific concerns,-0.03597331571445017,2115.0,STABLE,Maintain current service levels; can serve as model regions
2025-10,rajasthan,dholpur,328022,HIGH,Sharp decline in activity (>30% drop),-0.035965255213281644,787.0,DECLINING,Plan for increased update demand in 3-5 years
2025-09,maharashtra,thane,401602,HIGH,Unusual activity spike (>50% increase),-0.03596197735103057,1368.0,SURGING,Plan for increased update demand in 3-5 years
2025-05,west bengal,south 24 parganas,743329,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035947959178289635,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,haryana,hisar,125033,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035947959178289635,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,madhya pradesh,chhindwara,480001,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035947959178289635,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-06,haryana,fatehabad,125051,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035947959178289635,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-07,haryana,kurukshetra,136135,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035947959178289635,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,madhya pradesh,seoni,480999,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035947959178289635,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,madhya pradesh,rewa,486001,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035947959178289635,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,west bengal,haora,711411,HIGH,Unusual activity spike (>50% increase),-0.03594016194572969,785.0,SURGING,Plan for increased update demand in 3-5 years
2025-09,bihar,purba champaran,845411,HIGH,Activity significantly below district average; No biometric updates recorded,-0.03593750810127572,3.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,tamil nadu,chennai,600103,HIGH,Activity significantly below district average; No biometric updates recorded; No new enrollments recorded; Unusual activity spike (>50% increase),-0.0359276321356804,66.0,SURGING,Plan for increased update demand in 3-5 years
2025-05,rajasthan,nagaur,341303,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03592679721380865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,punjab,patiala,147201,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03592679721380865,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,madhya pradesh,mandsaur,458880,HIGH,Unusual activity spike (>50% increase),-0.03592624802495448,1151.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,west bengal,paschim medinipur,721129,HIGH,Unusual activity spike (>50% increase),-0.03592545928313473,1012.0,SURGING,Plan for increased update demand in 3-5 years
2025-05,madhya pradesh,anuppur,484334,HIGH,No new enrollments recorded,-0.03591844289057067,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-07,andhra pradesh,srikakulam,532185,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03591790075558554,997.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,andhra pradesh,prakasam,523001,HIGH,Unusual activity spike (>50% increase),-0.03590951399144071,1800.0,SURGING,Maintain current service levels; can serve as model regions
2025-04,karnataka,chikkaballapur,562105,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035905835301225264,900.0,SURGING,Focus on maintaining biometric update infrastructure
2025-03,assam,biswanath,784169,HIGH,No new enrollments recorded,-0.03590511107919825,473.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,manipur,bishnupur,795126,HIGH,Unusual activity spike (>50% increase),-0.035895920572387774,1514.0,SURGING,Plan for increased update demand in 3-5 years
2025-10,maharashtra,bhandara,441802,HIGH,No specific concerns,-0.03589260796906657,1708.0,STABLE,Maintain current service levels; can serve as model regions
2025-05,karnataka,bengaluru,560083,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03588806530154531,1023.0,SURGING,Focus on maintaining biometric update infrastructure
2025-09,west bengal,kalimpong,734301,HIGH,Unusual activity spike (>50% increase),-0.03587952561720653,266.0,SURGING,Plan for increased update demand in 3-5 years
2025-07,madhya pradesh,sagar,470004,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.0358780929334519,1118.0,SURGING,Focus on maintaining biometric update infrastructure
2025-05,andhra pradesh,guntur,522006,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.03587796276852673,984.0,SURGING,Focus on maintaining biometric update infrastructure
2025-11,assam,south salmara mankachar,783131,HIGH,No specific concerns,-0.035876515622741634,1014.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,rajasthan,baran,326036,HIGH,Activity significantly below district average; No biometric updates recorded,-0.03586752971590945,4.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,bihar,rohtas,821109,HIGH,Activity significantly below district average; No biometric updates recorded,-0.03586752971590945,4.0,STABLE,Plan for increased update demand in 3-5 years
2025-10,west bengal,hooghly,713146,HIGH,Activity significantly below district average; No biometric updates recorded,-0.03586752971590945,4.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,jharkhand,purbi singhbhum,832102,HIGH,Activity significantly below district average; No biometric updates recorded,-0.03586752971590945,4.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,bihar,gopalganj,841238,HIGH,Activity significantly below district average; No biometric updates recorded,-0.03586752971590945,4.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,telangana,medchal-malkajgiri,500015,HIGH,Activity significantly below district average; No biometric updates recorded,-0.03586752971590945,4.0,STABLE,Plan for increased update demand in 3-5 years
2025-09,assam,hailakandi,788102,HIGH,Activity significantly below district average; No biometric updates recorded,-0.03586752971590945,4.0,STABLE,Plan for increased update demand in 3-5 years
2025-11,punjab,patiala,147101,HIGH,No specific concerns,-0.03586198928060247,2124.0,STABLE,Maintain current service levels; can serve as model regions
2025-12,assam,nagaon,782120,HIGH,No specific concerns,-0.03585806692596272,2053.0,STABLE,Maintain current service levels; can serve as model regions
2025-04,telangana,hyderabad,500023,HIGH,No new enrollments recorded,-0.035840927009610946,1037.0,STABLE,Focus on maintaining biometric update infrastructure
2025-11,bihar,vaishali,844101,HIGH,No specific concerns,-0.03584047969165871,2123.0,STABLE,Maintain current service levels; can serve as model regions
2025-07,chhattisgarh,mungeli,495115,HIGH,No new enrollments recorded,-0.03582886709122057,1118.0,STABLE,Focus on maintaining biometric update infrastructure
2025-09,uttar pradesh,kushinagar,274407,HIGH,Unusual activity spike (>50% increase),-0.03582839019487272,1801.0,SURGING,Maintain current service levels; can serve as model regions
2025-06,haryana,sirsa,125077,HIGH,No new enrollments recorded; Unusual activity spike (>50% increase),-0.035824355868357305,944.0,SURGING,Focus on maintaining biometric update infrastructure
2025-12,uttar pradesh,lucknow,226008,HIGH,No specific concerns,-0.03581881966257605,1980.0,STABLE,Maintain current service levels; can serve as model regions
2025-04,assam,golaghat,785613,HIGH,Activity significantly below district average; Sharp decline in activity (>30% drop),-0.03581673280897091,70.0,DECLINING,Plan for increased update demand in 3-5 years
2025-09,uttar pradesh,lucknow,226021,HIGH,Unusual activity spike (>50% increase),-0.03581623828195302,1801.0,SURGING,Maintain current service levels; can serve as model regions
